0,3008537458
1,3008652942
2,3005667709
3,3015271809
4,3005807654
5,3013777253
6,3013150831
7,3010151717
8,3005829058
9,3003406911
10,2909307103
11,2909860932
12,2968462483
13,2979242907
14,2756591468
15,2976919669
16,3007300255
17,2961300075
18,3009416625
19,2993727683
20,2990522740
21,3008506405
22,2942294844
23,2911050031
24,2959102050
25,3006960198
26,3010518335
27,2949757277
28,2989637334
29,2993913365
30,3009003691
31,2996368674
32,3008905705
33,2997056991
34,2968536830
35,2981168672
36,2981186692
37,2987361477
38,2987402633
39,2992700815
40,2986357560
41,2851880233
42,2968539627
43,2969411451
44,3011263550
45,2991123161
46,2955128456
47,2982302138
48,3011280588
49,2909098173
50,2988804215
51,2981175718
52,2952865982
53,2909302669
54,3005221618
55,2981171568
56,2978659536
57,2990925959
58,2981178421
59,2997063970
60,3008413670
61,2940394178
62,2999638337
63,2981303971
64,2981177739
65,2972726987
66,2909098402
67,2994903442
68,2974211964
69,2946209817
70,2923221446
71,2981180508
72,2954884197
73,3012213899
74,3005285266
75,2961291818
76,2955984852
77,2982841356
78,3009003286
79,2989108308
80,2999670088
81,3012927669
82,2963429557
83,2968025924
84,3009070414
85,2985544486
86,2911048424
87,2990936286
88,2993729203
89,2928592453
90,2976920953
91,2990727315
92,2984141855
93,3013749408
94,2999667131
95,2993725635
96,2981172626
97,2981152974
98,2940402132
99,2978076781
100,3009061524
101,2999755647
102,2940271175
103,2976925206
104,3009009106
105,3011287617
106,3010963562
107,2939131924
108,2961694813
109,2962358016
110,2997056923
111,2990712585
112,2938362579
113,2997092292
114,2971598171
115,2895645670
116,2980996818
117,2887462397
118,2912287046
119,3009062812
120,2987139372
121,2945713068
122,3013167421
123,2914044764
124,2953691619
125,2953684971
126,2997078242
127,2930225502
128,2995889845
129,2948603747
130,2966432968
131,2999769827
132,2998972779
133,2940277231
134,2980435778
135,2978641657
136,2972996220
137,3011274349
138,2999662477
139,2968264989
140,2975627830
141,2993736750
142,2973968025
143,2976405640
144,2990230798
145,2992385807
146,2846328792
147,2959130412
148,2995674369
149,2979274187
150,3013752401
151,2978047457
152,2974213832
153,2959103150
154,2983155273
155,2997062344
156,2988233249
157,2955984472
158,2998000951
159,2966441113
160,2997066501
161,2987730032
162,3012950789
163,2989636897
164,2973296993
165,3003410213
166,2992729397
167,3012767196
168,3012952789
169,2909306118
170,2912285221
171,3012950696
172,2983125616
173,3012953537
174,2912287234
175,3012765871
176,3012952731
177,3012954303
178,3012952191
179,3012947762
180,3012953637
181,3012762893
182,2979284464
183,2873210489
184,3012781299
185,2907791044
186,3003488954
187,3012953616
188,2920916625
189,3012946464
190,2920914813
191,2920919416
192,2920916624
193,2920917626
194,2690306027
195,3013792683
196,2909863988
197,2978634839
198,3012239765
