0,2968461023
1,3009406614
2,2937688002
3,2951990692
4,2983877751
5,2966433340
6,2949749066
7,2937079740
8,2990207435
9,2993731530
10,2847214231
11,3008573302
12,2989692791
13,2961996162
14,2984677544
15,2995896270
16,2981311376
17,2991555992
18,2980133717
19,3006393092
20,2980336471
21,2913210830
22,2972342108
23,3008024963
24,2924094139
25,2962432804
26,2948280117
27,2912572881
28,2962437062
29,2962431868
30,2983120716
31,2993141014
32,2981858696
33,2990923210
34,2933535236
35,3000496423
36,2997094160
37,3013117821
38,2916742404
39,2963428655
40,2972338841
41,3012513855
42,2871899620
43,2987134583
44,2953674071
45,3010356103
46,2980161409
47,2986041776
48,3004669345
49,2652789824
50,2995706259
51,2910615136
52,2988192300
53,2787264999
54,2961993458
55,2928391729
56,2925857069
57,2998352292
58,2973587796
59,2980709471
60,2924738394
61,2950801266
62,2970089353
63,2918453310
64,2928351976
65,2690362549
66,2947255251
67,2724937527
68,2586726403
69,2976088395
70,3004674484
71,3012375986
72,2944997629
73,3004330895
74,2990509443
75,3012576329
76,2953674217
77,2909486150
78,3009948268
79,3009095374
80,2981858727
81,3010731266
82,2940423282
83,2995614578
84,2703295055
85,2993446333
86,3012933594
87,2986199355
88,3007081467
89,3010463634
90,3007076990
91,2957859486
92,2950829597
93,2998288136
94,2997882811
95,2926108791
96,2909097813
97,2995691815
