0,3009454430
1,2975663688
2,2976150796
3,3004672307
4,2975661699
5,3008571402
6,3003405728
7,3004625214
8,2973417843
9,2948604429
10,3006801351
11,3001868784
12,2927516621
13,2975113332
14,2950870015
15,3005878272
16,2963340114
17,2978626110
18,3009227359
19,2998328511
20,2944376659
21,3005573470
22,3009439461
23,2983165993
24,3004946316
25,3007214475
26,2955115953
27,2909866687
28,2998960211
29,3006981612
30,2991106822
31,2972718086
32,3014361024
33,3008558065
34,3013738923
35,2995981480
36,3012953402
37,2982477823
38,3003219684
39,2969406786
40,2957485122
41,2997120286
42,2997071389
43,3012762375
44,2943302725
45,3003454468
46,2985477177
47,3006933710
48,2908441904
49,3009080510
50,3012949659
51,2999677209
52,3012769032
53,3012770088
54,2911051633
55,2949114805
56,2993739855
57,2972717730
58,3012945794
59,3012757330
60,3012764919
61,2987133684
62,3012947453
63,2909864641
64,3012765981
65,3012946757
66,3012955345
67,3010159042
68,3012762426
69,3012947228
70,2975647730
71,2990918942
72,3005846823
73,2947086458
74,2992590017
75,3012944945
76,2820968944
77,3012765030
78,2999647017
79,3012956165
80,3012764961
81,2922378451
82,2981312603
83,3012764654
84,3012954619
85,2993731899
86,3012944949
87,3012953519
88,2976934408
89,2909864824
90,3008584838
91,3012763617
92,3012950339
93,3012761786
94,3012764207
95,2993726963
96,3012762356
97,3012953283
98,2837648121
99,3012951293
100,3012949656
101,3012953580
102,3012760914
103,3012948886
104,3012754236
105,2921133432
106,2948936366
107,3012946903
108,3012776664
109,3012951083
110,3012949279
111,2968024913
112,3012956414
113,3012947771
114,2993727663
115,3010521612
116,3012947602
117,2980148815
118,3012958037
119,3012948579
120,3012949480
121,3012753337
122,3012759515
123,3012760557
124,3012752418
125,3012753326
126,3012950615
127,3012944885
128,3012951978
129,3012767024
130,3012758738
131,3012949617
132,3012760876
133,3012946977
134,3012953296
135,3012948479
136,3012955093
137,3012960328
138,2952248760
139,2988802485
140,2973462245
141,2907786507
142,3012955509
143,3012950487
144,3012754245
145,3004686659
146,3012957600
147,3012766599
148,2980158458
149,3012952465
150,3012779520
151,3012761132
152,2995940461
153,3000275075
154,3012945941
155,3012944900
156,3012955531
157,3012947863
158,3012959426
159,3012947842
160,3012947169
161,2952219975
162,3012946636
163,2740373190
164,3012944875
165,2813579262
166,2929989669
167,3012959367
168,3012757164
169,2891711510
170,2995109026
171,2976952622
172,2938526756
173,3009325611
174,2974344019
175,2836779911
176,3010556031
177,2868609039
178,2973984458
179,2955988315
180,3013743485
181,2976502456
182,2988889682
183,2909860894
184,2946624729
185,2994121788
186,2950261587
187,2968531380
188,2987379526
189,2990712592
190,2929594337
191,2993729587
192,2961928158
193,2993733434
194,2974340717
195,2923975991
196,2973386493
197,2777918167
198,2913252533
199,3012760572
200,3012940299
201,2988251726
202,2948922793
203,3009060753
204,2973383953
205,3009065348
206,2980142840
207,2923841032
208,2964696035
209,2951960580
210,2997076078
211,2995194427
212,3005230177
213,2959134276
214,2971824923
215,2976985475
216,2909324658
217,2968028658
218,2911048576
219,2989662003
220,2949749066
221,2989697891
222,2973101981
223,2997094160
224,2928393845
225,2924309349
226,2959152242
227,2824951365
228,2987710996
229,2841964502
230,2955142582
231,2965901125
232,2951964093
233,2938371391
234,3012933594
235,2995614578
